tx	gene_id	KI_1	KI_2	KI_3	KI_4	KI_5	KO_1	KO_2	KO_3	KO_4	KO_5	WT_1	WT_2	WT_3	WT_4	WT_5
ENSMUST00000118282	ENSMUST00000118282	ENSMUSG00000034218	7.661357	7.718106	6.495232	7.248616	7.910579	7.569538	7.577473	5.647409	7.28575	6.980953	7.177874	4.757941	6.856541	5.936629	6.501506
ENSMUST00000232179	ENSMUST00000232179	ENSMUSG00000034218	1.536713	1.033155	1.8951	1.475496	1.618189	0.911782	1.163302	1.403078	2.37625	2.030302	0.981625	1.140139	1.603076	0.830704	1.651942
ENSMUST00000126598	ENSMUST00000126598	ENSMUSG00000034218	0	0.300585	0	0.601405	0	0	0	0	0	0	0	0.246578	0	0	1.795351
ENSMUST00000132249	ENSMUST00000132249	ENSMUSG00000034218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000132403	ENSMUST00000132403	ENSMUSG00000034218	2.099246	2.823327	2.625637	2.690051	2.177184	3.203703	3.383444	1.799392	2.444043	1.42236	3.776302	2.138737	2.137539	2.4702	2.191319
ENSMUST00000150244	ENSMUST00000150244	ENSMUSG00000034218	0.099199	0.170801	0	0.085374	0	0	0.221511	0	0.219591	0.113259	0	0.17424	0.659147	0	0.290828
ENSMUST00000035850	ENSMUST00000035850	ENSMUSG00000033054	7.112928	7.390963	6.724881	7.480968	8.086223	6.824057	7.82643	6.507125	7.656036	7.178391	6.162847	5.45487	6.2177	6.150937	7.411928
ENSMUST00000148336	ENSMUST00000148336	ENSMUSG00000033054	0.507307	0.234684	0.220154	0	0.301648	0	0.104946	0.158989	0.446739	0.242107	0	0.075354	0.290558	0.470835	0.139733
ENSMUST00000034547	ENSMUST00000034547	ENSMUSG00000032047	32.010098	23.751148	23.915852	28.750989	23.238995	27.888188	24.116348	18.863365	24.243236	26.265318	30.255602	22.963029	24.881882	28.002075	22.630516
ENSMUST00000169317	ENSMUST00000169317	ENSMUSG00000032047	5.405276	3.945029	4.117622	5.592551	1.421647	7.282421	5.283265	6.806861	7.491904	1.457855	8.682973	5.818749	5.787269	8.116764	3.310747
ENSMUST00000167130	ENSMUST00000167130	ENSMUSG00000032047	0.207798	0.189904	0	0	0.492704	0.222752	0.21745	0	0	0.25131	0.278456	0	0	0.718054	0
ENSMUST00000166367	ENSMUST00000166367	ENSMUSG00000032030	4.715726	3.930474	4.579449	3.616444	3.814203	3.83557	4.242739	2.947533	4.248306	4.308309	4.182065	3.089316	5.053305	3.368977	3.581804
ENSMUST00000120122	ENSMUST00000120122	ENSMUSG00000032030	2.088696	2.270819	1.104817	2.719146	1.335231	2.111856	2.386888	2.350051	2.56886	2.515957	0.890466	1.316442	1.09107	2.526751	2.44224
ENSMUST00000141803	ENSMUST00000141803	ENSMUSG00000032030	0	0.802643	0.324448	0.231929	0	1.067982	0.571224	0.194224	0	1.230054	0	0.131504	0.279316	0.305205	0.543072
ENSMUST00000034529	ENSMUST00000034529	ENSMUSG00000032030	7.767907	8.308144	6.043462	7.664567	7.621163	5.16313	6.361973	5.995114	6.357064	6.499819	5.000786	4.033637	6.179332	5.493728	5.799128
ENSMUST00000141180	ENSMUST00000141180	ENSMUSG00000032030	0.713577	1.021083	0.688327	0.866041	1.019328	0.973515	1.018912	0.461053	1.124984	0.924115	0.733994	0.526069	0.772752	0.815747	0.86144
ENSMUST00000123499	ENSMUST00000123499	ENSMUSG00000032030	0.115175	0.041965	0	0.110568	0.060412	0.054032	0.18517	0.175976	0.51771	0.142277	0.257898	0.087896	0.244761	0.237941	0.142574
ENSMUST00000082688	ENSMUST00000082688	ENSMUSG00000064622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000146405	ENSMUST00000146405	ENSMUSG00000032030	0	0	0	0.517853	0.199628	1.399153	0.261059	0.585029	0	0	0	0	0.775893	0.427211	0.315142
ENSMUST00000137922	ENSMUST00000137922	ENSMUSG00000032030	0.145399	0.296397	0	0.278755	0	0.137487	0	0	0	0.378015	0	0.221883	0	0.117181	0.143093
ENSMUST00000133872	ENSMUST00000133872	ENSMUSG00000032030	0	0	0	0	0	0	0	0	0	0	0	0	0	0.104398	0
ENSMUST00000146938	ENSMUST00000146938	ENSMUSG00000086914	0.755361	1.133829	0.645106	0.722284	1.644394	0.422514	0.87324	0.723964	1.357497	1.508591	1.008792	0.836369	1.083471	0.958776	1.469063
ENSMUST00000068449	ENSMUST00000068449	ENSMUSG00000055069	0.15185	0.108823	0.200891	0.108139	0.062212	0.123826	0.227284	0.118645	0.156426	0.144118	0.125441	0.161806	0.074111	0.087597	0.098168
ENSMUST00000118010	ENSMUST00000118010	ENSMUSG00000082465	0.179964	0.340783	0.25396	0.101518	0.455298	0.285321	0.455888	0.171866	0.256699	0	0.143086	0.313031	0.597428	0.105896	0.301744
ENSMUST00000213450	ENSMUST00000213450	ENSMUSG00000111084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000048670	ENSMUST00000048670	ENSMUSG00000042195	6.570339	4.935739	4.417818	5.869683	5.596863	5.610315	9.774046	5.970821	5.137606	4.510962	5.232578	5.151706	5.590398	4.30517	7.280637
ENSMUST00000216515	ENSMUST00000216515	ENSMUSG00000042195	0.096955	0.310855	0.070945	0.10922	0	0	0.405977	0.773742	0	0	0.239175	0.44578	0	0	1.000073
ENSMUST00000048485	ENSMUST00000048485	ENSMUSG00000042045	0.069231	0	0	0.153612	0.099739	0.021509	0.044266	0	0.02727	0.026989	0.122278	0	0.060095	0.019398	0.047639
ENSMUST00000077997	ENSMUST00000077997	ENSMUSG00000059830	0	0	0.08016	0	0	0.078892	0	0.163204	0	0.099493	0	0.062434	0	0	0
ENSMUST00000215313	ENSMUST00000215313	ENSMUSG00000041986	0	0	0	0	0	0	0.036394	0	0	0	0	0	0	0	0
ENSMUST00000166580	ENSMUST00000166580	ENSMUSG00000041986	0.102503	0.011302	0.012319	0	0.284702	0	0	0	0	0	0	0.142435	0	0	0.215231
ENSMUST00000048409	ENSMUST00000048409	ENSMUSG00000041986	0	0	0	0.124368	0.054858	0.233925	0	0.13642	0.347034	0.242239	0.115422	0	0.369304	0.247286	0.053626
ENSMUST00000216880	ENSMUST00000216880	ENSMUSG00000041986	0	0	0	0	0	0	0	0	0	0	0	0	0.030022	0	0
ENSMUST00000213111	ENSMUST00000213111	ENSMUSG00000041986	0	0	0	0.044907	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000098760	ENSMUST00000098760	ENSMUSG00000074345	0.364534	0.526613	0.248102	0.441468	0.406194	0.43343	0.246776	0.284109	0.465752	0.822024	0.448355	0.414724	0.58071	0.442795	0.377252
ENSMUST00000217574	ENSMUST00000217574	ENSMUSG00000111379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000215555	ENSMUST00000215555	ENSMUSG00000110854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000214656	ENSMUST00000214656	ENSMUSG00000074345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000034811	ENSMUST00000034811	ENSMUSG00000032274	0	0	0.011596	0	0.026294	0.011239	0	0	0	0	0.015946	0	0	0	0
ENSMUST00000215736	ENSMUST00000215736	ENSMUSG00000032274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000217040	ENSMUST00000217040	ENSMUSG00000032274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000214358	ENSMUST00000214358	ENSMUSG00000032274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000216974	ENSMUST00000216974	ENSMUSG00000032274	0	0	0	0	0	0.117481	0	0	0	0	0	0	0	0	0
ENSMUST00000149237	ENSMUST00000149237	ENSMUSG00000074343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000056740	ENSMUST00000056740	ENSMUSG00000046167	0.035571	0.047059	0.022834	0.011254	0.03248	0.033149	0.005677	0.142551	0.069728	0.117689	0.133133	0.017582	0.054004	0.034804	0.092035
ENSMUST00000118163	ENSMUST00000118163	ENSMUSG00000041268	0.953707	1.59338	0.732658	0.775876	1.021652	1.173231	1.064847	0.873475	1.845145	1.569913	0.843086	0.772026	1.000818	1.057342	0.88453
ENSMUST00000154092	ENSMUST00000154092	ENSMUSG00000041268	0.209216	0.6067	0.151498	0.30468	0.189906	0.383491	0.264664	0.214923	0.518428	0.646929	0.170094	0.208775	0.512375	0.277427	0.279892
ENSMUST00000123709	ENSMUST00000123709	ENSMUSG00000041268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000118600	ENSMUST00000118600	ENSMUSG00000041268	0.527878	0.436464	0.131099	0.335598	0.15813	0.197755	0.389204	0.462819	0.697168	0.775514	0.646656	0.277458	0.973173	0.28975	0.524554
ENSMUST00000127880	ENSMUST00000127880	ENSMUSG00000041268	0.244725	0.719876	0.337345	0.594026	0.161793	0.600498	0.807407	0.179001	0.543436	0.44107	0.135317	0.304857	0.822377	0.49546	0.352511
ENSMUST00000144736	ENSMUST00000144736	ENSMUSG00000041268	0.558955	0.563447	0	0	0.255041	0.271939	0	0.491457	0.480772	1.319972	0.37765	0.397307	0.484757	0	0
ENSMUST00000128865	ENSMUST00000128865	ENSMUSG00000041268	0.145804	0	0	0	0.145174	0	0	0	0	0	0	0.080706	0	0	0
ENSMUST00000149709	ENSMUST00000149709	ENSMUSG00000041268	0.061538	0.10496	0.057651	0.131137	0.021053	0.105378	0.093669	0.018544	0.126104	0.113745	0.026005	0.030095	0.126322	0.049885	0.079818
ENSMUST00000118413	ENSMUST00000118413	ENSMUSG00000046460	0.369877	0.114184	0.177947	0.284894	0.069623	0.758347	0.292304	0.489076	0.095389	0	0.941056	0.223638	0.349002	0.426722	0.114781
ENSMUST00020181665	ENSMUST00020181665	ENSMUSG00002075788	0	0	0	0	0	0.331513	0	0	0	0	0	0.264996	0	0	0
ENSMUST00000060242	ENSMUST00000060242	ENSMUSG00000046460	0	0	0	0	0.281441	0	0	0	0.147928	0.191877	0	0.162635	0	0	0
ENSMUST00000238614	ENSMUST00000238614	ENSMUSG00000046460	0	0	0	0.209977	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000041901	ENSMUST00000041901	ENSMUSG00000037493	5.309657	4.739781	5.338045	5.147729	5.837713	6.689653	9.921453	9.278547	5.79986	3.705543	4.001944	8.938632	5.355561	3.315672	7.064144
ENSMUST00000217484	ENSMUST00000217484	ENSMUSG00000032279	12.228861	14.078099	14.434884	21.861212	9.360576	13.19848	16.899026	12.606817	17.109377	17.528573	16.344398	12.209558	10.374338	15.4112	16.592253
ENSMUST00000215273	ENSMUST00000215273	ENSMUSG00000032279	11.771549	16.74496	10.595569	9.143553	18.397893	12.154874	13.913208	8.754899	13.610281	10.877379	12.817879	9.510478	5.102548	9.340257	13.081931
ENSMUST00000213729	ENSMUST00000213729	ENSMUSG00000032279	1.463231	2.081197	1.775996	2.496288	2.10243	1.774104	2.454866	1.199323	2.707035	1.826064	1.828764	0.88945	1.841909	1.474718	1.934099
ENSMUST00000167866	ENSMUST00000167866	ENSMUSG00000032279	10.076766	6.378224	6.284735	10.546812	14.982741	9.062968	12.327186	7.818453	9.571652	4.25791	4.038222	5.954304	6.167213	5.170016	5.385017
ENSMUST00000214136	ENSMUST00000214136	ENSMUSG00000032279	37.968657	29.942963	38.747027	55.805403	34.567146	32.805736	41.942938	30.714423	39.389063	33.729531	33.038981	25.955782	32.88173	34.431517	35.775752
ENSMUST00000034822	ENSMUST00000034822	ENSMUSG00000032281	2.468941	12.353386	3.068494	2.779067	1.380254	1.417661	2.787591	3.356279	1.291747	2.188564	2.39169	1.842622	1.148916	0.958078	2.618687
ENSMUST00000138315	ENSMUST00000138315	ENSMUSG00000032281	0.170303	0.159903	0	0	0	0.183535	0	0	0	0.46919	0.233334	0.209868	0	0	0.835261
ENSMUST00000128163	ENSMUST00000128163	ENSMUSG00000032281	1.374339	6.361573	1.199613	0.798903	0.84815	0.112874	1.370953	1.508844	0	0.560194	0.839994	0.545671	0	0.256536	1.181487
ENSMUST00000128624	ENSMUST00000128624	ENSMUSG00000032281	0	0	0	0	0.214055	0.219648	0.139164	0.14423	0.281548	0	0	0	0	0	0
ENSMUST00000132914	ENSMUST00000132914	ENSMUSG00000032281	0	1.823577	0	0.244448	0	0	0	0	0	0	1.024187	0.688952	0.187925	0.225122	0
ENSMUST00000213307	ENSMUST00000213307	ENSMUSG00000110867	0	0	0	0	0.142699	0.262589	0	0	0	0.162314	0.182474	0.101855	0	0	0
ENSMUST00000120452	ENSMUST00000120452	ENSMUSG00000032285	0	0.081564	0	0.043679	0.439246	0	0.093631	0.045837	0	0	0.054778	0	0.041524	0.048917	0.130283
ENSMUST00000154690	ENSMUST00000154690	ENSMUSG00000032285	0	0	0.124904	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000070070	ENSMUST00000070070	ENSMUSG00000032285	3.837926	3.238056	3.296294	8.278517	4.416529	4.145151	4.062058	4.918152	5.313622	4.472089	4.569288	5.237718	3.700525	2.782197	4.504988
ENSMUST00000176884	ENSMUST00000176884	ENSMUSG00000093441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000118771	ENSMUST00000118771	ENSMUSG00000061559	0.166467	0.314732	0.182884	0.24041	0.20689	0.175396	0.221809	0.213529	0.458869	0.182798	0.174327	0.040556	0.187147	0.138803	0.150323
ENSMUST00000130368	ENSMUST00000130368	ENSMUSG00000061559	1.581743	2.452452	1.789258	1.758776	0.930344	0.789077	2.017767	1.002639	0.235368	2.332957	0.952104	0.79969	0.883203	1.843166	1.752451
ENSMUST00000051822	ENSMUST00000051822	ENSMUSG00000061559	26.288679	25.503116	26.699659	28.023499	24.912797	26.103431	30.413602	22.799997	25.193006	24.211066	23.674853	22.177295	22.792385	21.733787	25.738513
ENSMUST00000121204	ENSMUST00000121204	ENSMUSG00000061559	10.191985	6.753562	6.162502	9.165362	6.069069	5.861776	8.499852	5.897682	8.659509	7.441075	6.344737	4.325456	4.842422	6.234001	6.202182
ENSMUST00000144365	ENSMUST00000144365	ENSMUSG00000061559	0.276952	0.343508	0.316011	0.477446	0.471157	0.413485	0.800153	0.424576	0.517683	0.451152	0.219235	0.368216	0.437453	0.376441	0.568007
ENSMUST00000148494	ENSMUST00000148494	ENSMUSG00000061559	0.366764	0.694444	0.617424	0.70698	0.290048	0.655954	0.863548	0.452756	0.447532	0.621934	0.829563	0.39084	1.009269	0.355766	0.77282
ENSMUST00000127451	ENSMUST00000127451	ENSMUSG00000061559	0.174053	0.956538	0.29651	0.748732	0.152232	0	1.137888	0.457243	0.99628	0.563038	0.658098	0.609381	0.189615	0.233404	0.41943
ENSMUST00000034830	ENSMUST00000034830	ENSMUSG00000032291	0.292037	0.036819	0.159477	0.596273	0.31086	0.155559	0.04008	0.200291	0.941478	1.270712	0.609763	0.154311	1.087073	0.878903	0.772864
ENSMUST00000213253	ENSMUST00000213253	ENSMUSG00000111686	0.189171	0.567376	0.182625	0.72618	0.278219	0.301553	0.312081	0.313605	0.338698	0.604118	0.70113	0.387473	0.333416	0.61052	0
ENSMUST00000034843	ENSMUST00000034843	ENSMUSG00000032293	18.228256	17.497756	18.343225	19.239291	17.351791	17.322691	19.33149	19.864458	17.943129	14.614746	15.646167	14.726413	16.581128	15.005991	18.571599
ENSMUST00000214023	ENSMUST00000214023	ENSMUSG00000032293	0.117192	0	0	0.448968	0.143859	0.101664	0	0	0.127972	0	0.161095	0	0.566623	0	0
ENSMUST00000213482	ENSMUST00000213482	ENSMUSG00000032293	0.806411	1.290607	0.974623	1.147826	0.876558	1.266361	1.472318	1.027868	1.64188	0.933317	1.015571	0.800365	1.189037	1.050684	1.269495
ENSMUST00000039742	ENSMUST00000039742	ENSMUSG00000035878	0.543086	0.473449	0.654027	0.705035	0.681321	1.130973	0.458986	0.520109	1.030492	0.961801	0.712247	0.658864	0.983074	0.726882	0.709688
ENSMUST00000125983	ENSMUST00000125983	ENSMUSG00000035878	0.07967	0.178695	0.113481	0.137221	0.053098	0.156724	0.172036	0.084198	0	0.188924	0	0.112801	0.267357	0	0
ENSMUST00000124295	ENSMUST00000124295	ENSMUSG00000035878	0.020528	0	0.044573	0	0.126699	0.058798	0	0.050706	0.212334	0	0.201865	0	0	0.193471	0.211998
ENSMUST00000135648	ENSMUST00000135648	ENSMUSG00000035878	0.08262	0	0	0.248285	0	0.086103	0	0	0.087433	0.084885	0	0	0	0	0
ENSMUST00000054018	ENSMUST00000054018	ENSMUSG00000044820	0.043993	0.038827	0	0	0	0.041009	0	0.042236	0.052284	0	0	0.032539	0	0	0
ENSMUST00000034848	ENSMUST00000034848	ENSMUSG00000032301	109.07484	108.9882	92.22346	99.753474	95.053071	88.983952	116.246621	83.842991	85.216162	102.936935	86.93939	73.174726	75.882473	88.480146	89.780053
ENSMUST00000171578	ENSMUST00000171578	ENSMUSG00000032301	0.492826	0.212353	0.297738	0.36686	0.265488	0.768514	0.608137	0.247093	0.442416	0.510928	0.410903	0.34214	0.426701	0.711152	0.271914
ENSMUST00000169008	ENSMUST00000169008	ENSMUSG00000032301	0.612466	0.158725	0.432895	0.760653	0.435564	0.413664	0.182095	0.196562	0	0	0.267739	0.676941	0.25104	0.16254	0.6135
ENSMUST00000163960	ENSMUST00000163960	ENSMUSG00000032301	0	0	0	0	0	0	0.295719	0	0	0	0	0	0	0.802403	0
ENSMUST00000172407	ENSMUST00000172407	ENSMUSG00000032301	0.425891	0.973661	0.205308	0.272414	0.651785	0.073915	0.365164	0	0	0	0	0.093072	0.13556	0.110275	0.089708
ENSMUST00000164679	ENSMUST00000164679	ENSMUSG00000032301	0.851616	1.002894	1.190109	0.87097	0.886873	1.238854	0.803963	0.540744	1.388127	0.755539	0.907733	0.864343	0.720884	0.971372	0.95709
ENSMUST00000171900	ENSMUST00000171900	ENSMUSG00000032301	0.351728	0.421569	0.721126	0.832808	0.20883	0.203094	0.39677	0.530373	0.520251	0.899523	0.606546	0.635668	0.71781	0.622971	0.839007
ENSMUST00000093844	ENSMUST00000093844	ENSMUSG00000035594	0	0	0	0	0	0	0	0	0.096147	0	0	0	0	0.077536	0
ENSMUST00000216865	ENSMUST00000216865	ENSMUSG00000035594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000217408	ENSMUST00000217408	ENSMUSG00000035594	0.03502	0	0.033679	0.035744	0.034503	0.055547	0	0	0.161667	0.067075	0.040294	0.02259	0.135971	0.078989	0.072423
ENSMUST00000213960	ENSMUST00000213960	ENSMUSG00000035594	0.050798	0.014937	0	0.076851	0.06049	0.12458	0	0.032555	0	0.08079	0.031133	0.017425	0.375852	0	0
ENSMUST00000034851	ENSMUST00000034851	ENSMUSG00000032303	0.014587	0	0	0.013901	0.016116	0	0	0	0.144485	0.118195	0.019436	0.060546	0.128997	0.194066	0.037868
ENSMUST00000238862	ENSMUST00000238862	ENSMUSG00000032303	0.924665	0.031764	0.20792	0.587227	0.675859	0.923039	0	0.199135	1.481043	1.504526	0.603087	0.22788	1.914558	1.207808	0.495841
ENSMUST00000214204	ENSMUST00000214204	ENSMUSG00000032303	0	0	0	0	0	0.02195	0.056718	0	0.026737	0	0	0	0	0.016728	0
ENSMUST00000034854	ENSMUST00000034854	ENSMUSG00000035200	0.321885	0.125445	0.2666	0.383742	0.466928	0.432519	0.129051	0.309566	0.502057	0.332215	0.771489	0.24973	0.438382	0.78492	0.464724
ENSMUST00000217609	ENSMUST00000217609	ENSMUSG00000111050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000215591	ENSMUST00000215591	ENSMUSG00000111750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000216217	ENSMUST00000216217	ENSMUSG00000111157	0	0	0	0	0	0	0	0	0	0.027539	0	0	0.061318	0	0
ENSMUST00000216059	ENSMUST00000216059	ENSMUSG00000110793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000059555	ENSMUST00000059555	ENSMUSG00000032307	9.95759	8.713695	7.605363	10.015779	6.745579	8.493581	8.870189	8.248445	9.256433	9.683208	7.455364	6.355234	7.102192	7.079038	8.683221
ENSMUST00000121677	ENSMUST00000121677	ENSMUSG00000032307	0.128107	0	0.435396	0.218298	2.184928	0	0.492616	0.269411	0.135898	0.111745	0.148977	0.150565	0.91276	0.329483	0
ENSMUST00000122441	ENSMUST00000122441	ENSMUSG00000032307	4.152197	3.843672	4.627873	4.508175	4.840024	4.643864	3.942494	4.635768	3.996053	4.197521	5.147029	3.786125	4.685603	4.255638	4.096854
ENSMUST00000148468	ENSMUST00000148468	ENSMUSG00000032307	0.496013	0.782748	0.530353	0.817895	0.701133	0.904061	0.62652	0.839399	0.893962	0.772774	0.783506	0.271293	0.865276	0.625495	0.716424
ENSMUST00000034859	ENSMUST00000034859	ENSMUSG00000032309	21.367949	17.09144	15.722895	18.406224	15.753594	18.124132	19.702779	18.213865	17.419596	17.74555	18.878883	16.795955	15.722732	17.983658	16.220515
ENSMUST00000153970	ENSMUST00000153970	ENSMUSG00000032309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000140375	ENSMUST00000140375	ENSMUSG00000032309	0.404555	0	0.335146	0.376702	0.304363	0	0.320744	0	0.356362	0.470799	0	0.167424	0.16499	0.179469	0.06902
ENSMUST00000146201	ENSMUST00000146201	ENSMUSG00000032309	0.558218	2.203525	3.203801	1.301431	3.504685	2.154245	4.390669	1.775405	2.693315	1.446575	1.473646	0.555274	3.933283	1.187297	2.149415
ENSMUST00000133795	ENSMUST00000133795	ENSMUSG00000032309	0	0	0	0	0.817928	0.137052	0	0.137973	0	0.41279	0	0.108067	0	0.392556	0
ENSMUST00000139261	ENSMUST00000139261	ENSMUSG00000032311	0.044105	0.120597	0.220027	0.05668	0.178898	0	0.18586	0.393975	0	0.138304	0.197494	0.14756	0.15642	0.051034	0.135856
ENSMUST00000164721	ENSMUST00000164721	ENSMUSG00000032311	0	0	0	0	0	0.35409	0	0	0	0	0	0	0	0	0
ENSMUST00000144939	ENSMUST00000144939	ENSMUSG00000032311	0.280995	0.211593	0.45256	0.322166	0	0.629783	0.247521	0.211626	0	0	0.660078	0.376092	0	0.357068	0.173921
ENSMUST00000145784	ENSMUST00000145784	ENSMUSG00000032311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000130158	ENSMUST00000130158	ENSMUSG00000032311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000137675	ENSMUST00000137675	ENSMUSG00000032311	0	0	0	0	0	0.054669	0	0	0	0	0	0	0	0	0
ENSMUST00000126368	ENSMUST00000126368	ENSMUSG00000032311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000135531	ENSMUST00000135531	ENSMUSG00000032311	0.08664	0.075262	0.05757	0.040483	0.126314	0.149692	0.067842	0.145367	0	0.038448	0.146095	0.107633	0.07663	0.118452	0.099813
ENSMUST00000114306	ENSMUST00000114306	ENSMUSG00000032311	0.016544	0.014594	0.015894	0	0.035941	0.082581	0.031715	0.048574	0.019514	0.058011	0.043783	0.012401	0.064609	0.013894	0.017093
ENSMUST00000156112	ENSMUST00000156112	ENSMUSG00000032311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000128020	ENSMUST00000128020	ENSMUSG00000032311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000134183	ENSMUST00000134183	ENSMUSG00000032311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000117617	ENSMUST00000117617	ENSMUSG00000082744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000133659	ENSMUST00000133659	ENSMUSG00000032311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000085754	ENSMUST00000085754	ENSMUSG00000032313	0.008918	0	0.009282	0	0.010627	0.022615	0.02905	0.009281	0	0.011056	0.011883	0	0	0	0
ENSMUST00000034862	ENSMUST00000034862	ENSMUSG00000032313	0.244262	0.397899	0.091774	0.439716	0.368277	0.123092	0.320266	0.107975	0.111878	0.24256	1.013428	0.325533	0.13906	0.20924	0.208665
ENSMUST00000130465	ENSMUST00000130465	ENSMUSG00000032313	0	0	0.099162	0	0	0	0	0	0	0	0	0	0	0	0.075217
ENSMUST00000034866	ENSMUST00000034866	ENSMUSG00000032314	33.275297	32.486389	30.678179	38.468868	36.870475	42.839928	35.343908	32.4958	39.073182	38.504827	39.975214	33.264731	32.969104	36.464401	31.626573
ENSMUST00000139342	ENSMUST00000139342	ENSMUSG00000032314	0.322727	1.989653	0.316229	0.355596	0.594721	1.216718	0.815984	0.268983	0.383735	0.767833	1.418901	0.774575	0.913018	2.000871	0.407972
ENSMUST00000153186	ENSMUST00000153186	ENSMUSG00000032314	0.426879	0.140165	0	0.071275	0.305911	0.361764	0	0.1666	0.196217	0.081633	0.228821	0.128919	0.431736	0.651987	0.161748
ENSMUST00000142587	ENSMUST00000142587	ENSMUSG00000032314	0.519959	0.097341	0.117938	0.122092	0.279984	0.782021	0.264709	0.25852	0.287901	0.378798	0	0.097995	0.136289	0.346555	0.111117
ENSMUST00000217638	ENSMUST00000217638	ENSMUSG00000110926	0	0	0	0	0	0.064942	0	0	0.203549	0	0	0.089578	0	0	0
ENSMUST00000175950	ENSMUST00000175950	ENSMUSG00000032318	0	0	0	0	0	0	0	0	0	0	0	0	0.101294	0	0
ENSMUST00000171441	ENSMUST00000171441	ENSMUSG00000090270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000166637	ENSMUST00000166637	ENSMUSG00000090270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000034869	ENSMUST00000034869	ENSMUSG00000032318	0.220652	0	0.060577	0.224634	0.183941	0.150049	0	0.181821	0.064986	0.331572	0.354503	0.112607	0.299922	0.277948	0.058903
ENSMUST00000164373	ENSMUST00000164373	ENSMUSG00000032318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000114290	ENSMUST00000114290	ENSMUSG00000032318	0	0.0687	0	0	0.216522	0.213841	0.055999	0	0.51721	0	0	0.235916	0	0	0.349519
ENSMUST00000165302	ENSMUST00000165302	ENSMUSG00000032318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000214747	ENSMUST00000214747	ENSMUSG00000034007	2.372006	3.097691	2.697878	2.433649	1.584972	2.882612	2.665935	2.485511	2.903087	2.943493	2.0601	1.909626	2.464788	2.055235	2.073156
ENSMUST00000037408	ENSMUST00000037408	ENSMUSG00000034007	0	0	0	0	0	0	0	0	0	0.04371	0	0	0	0	0
ENSMUST00000216595	ENSMUST00000216595	ENSMUSG00000034007	0	0.02667	0.037386	0	0.034117	0	0	0.118725	0	0	0	0	0	0	0
ENSMUST00000217647	ENSMUST00000217647	ENSMUSG00000034007	4.762761	4.530424	2.812709	4.962461	5.119347	5.004235	4.487053	3.684705	5.852676	4.546026	4.195531	3.039435	4.968819	4.026571	4.268024
ENSMUST00000082538	ENSMUST00000082538	ENSMUSG00000064472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUST00000215323	ENSMUST00000215323	ENSMUSG00000034007	0	0	0	0	0	0	0.324661	0	0	0	0	0	0	0	0
